split,file,json_path_used,json_candidates_tried,nodes_total,pos_vulnerable,neg_non_vulnerable
train,shard_09e8,Dataset/train/unified_aug\shard_09e8.json,"[('Dataset/train/unified_aug\\shard_09e8.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_09e8.pt', 0, 'jsonl(0 lines)')]",4129,0,4129
train,shard_09ea,Dataset/train/unified_aug\shard_09ea.json,"[('Dataset/train/unified_aug\\shard_09ea.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_09ea.pt', 0, 'jsonl(0 lines)')]",10514,0,10514
train,shard_0a0b,Dataset/train/unified_aug\shard_0a0b.json,"[('Dataset/train/unified_aug\\shard_0a0b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a0b.pt', 0, 'jsonl(0 lines)')]",245,0,245
train,shard_0a1d,Dataset/train/unified_aug\shard_0a1d.json,"[('Dataset/train/unified_aug\\shard_0a1d.json', 2, 'single-json')]",8066,2,8064
train,shard_0a2d,Dataset/train/unified_aug\shard_0a2d.json,"[('Dataset/train/unified_aug\\shard_0a2d.json', 3, 'single-json')]",4177,3,4174
train,shard_0a4c,Dataset/train/unified_aug\shard_0a4c.json,"[('Dataset/train/unified_aug\\shard_0a4c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a4c.pt', 0, 'jsonl(0 lines)')]",10187,0,10187
train,shard_0a4e,Dataset/train/unified_aug\shard_0a4e.json,"[('Dataset/train/unified_aug\\shard_0a4e.json', 2, 'single-json')]",2150,2,2148
train,shard_0a51,Dataset/train/unified_aug\shard_0a51.json,"[('Dataset/train/unified_aug\\shard_0a51.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a51.pt', 0, 'jsonl(0 lines)')]",1333,0,1333
train,shard_0a54,Dataset/train/unified_aug\shard_0a54.json,"[('Dataset/train/unified_aug\\shard_0a54.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a54.pt', 0, 'jsonl(0 lines)')]",23176,0,23176
train,shard_0a55,Dataset/train/unified_aug\shard_0a55.json,"[('Dataset/train/unified_aug\\shard_0a55.json', 6, 'single-json')]",2354,6,2348
train,shard_0a70,Dataset/train/unified_aug\shard_0a70.json,"[('Dataset/train/unified_aug\\shard_0a70.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a70.pt', 0, 'jsonl(0 lines)')]",640,0,640
train,shard_0a76,Dataset/train/unified_aug\shard_0a76.json,"[('Dataset/train/unified_aug\\shard_0a76.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a76.pt', 0, 'jsonl(0 lines)')]",22680,0,22680
train,shard_0a8e,Dataset/train/unified_aug\shard_0a8e.json,"[('Dataset/train/unified_aug\\shard_0a8e.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a8e.pt', 0, 'jsonl(0 lines)')]",9272,0,9272
train,shard_0a95,Dataset/train/unified_aug\shard_0a95.json,"[('Dataset/train/unified_aug\\shard_0a95.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a95.pt', 0, 'jsonl(0 lines)')]",7218,0,7218
train,shard_0a97,Dataset/train/unified_aug\shard_0a97.json,"[('Dataset/train/unified_aug\\shard_0a97.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a97.pt', 0, 'jsonl(0 lines)')]",1702,0,1702
train,shard_0a98,Dataset/train/unified_aug\shard_0a98.json,"[('Dataset/train/unified_aug\\shard_0a98.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a98.pt', 0, 'jsonl(0 lines)')]",50,0,50
train,shard_0a9a,Dataset/train/unified_aug\shard_0a9a.json,"[('Dataset/train/unified_aug\\shard_0a9a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0a9a.pt', 0, 'jsonl(0 lines)')]",4479,0,4479
train,shard_0ad6,Dataset/train/unified_aug\shard_0ad6.json,"[('Dataset/train/unified_aug\\shard_0ad6.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0ad6.pt', 0, 'jsonl(0 lines)')]",24656,0,24656
train,shard_0b0e,Dataset/train/unified_aug\shard_0b0e.json,"[('Dataset/train/unified_aug\\shard_0b0e.json', 32, 'single-json')]",2170,32,2138
train,shard_0b1e,Dataset/train/unified_aug\shard_0b1e.json,"[('Dataset/train/unified_aug\\shard_0b1e.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0b1e.pt', 0, 'jsonl(0 lines)')]",368,0,368
train,shard_0b56,Dataset/train/unified_aug\shard_0b56.json,"[('Dataset/train/unified_aug\\shard_0b56.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0b56.pt', 0, 'jsonl(0 lines)')]",86,0,86
train,shard_0b66,Dataset/train/unified_aug\shard_0b66.json,"[('Dataset/train/unified_aug\\shard_0b66.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0b66.pt', 0, 'jsonl(0 lines)')]",2382,0,2382
train,shard_0b76,Dataset/train/unified_aug\shard_0b76.json,"[('Dataset/train/unified_aug\\shard_0b76.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0b76.pt', 0, 'jsonl(0 lines)')]",10211,0,10211
train,shard_0b79,Dataset/train/unified_aug\shard_0b79.json,"[('Dataset/train/unified_aug\\shard_0b79.json', 2, 'single-json')]",23651,2,23649
train,shard_0b93,Dataset/train/unified_aug\shard_0b93.json,"[('Dataset/train/unified_aug\\shard_0b93.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0b93.pt', 0, 'jsonl(0 lines)')]",30839,0,30839
train,shard_0bef,Dataset/train/unified_aug\shard_0bef.json,"[('Dataset/train/unified_aug\\shard_0bef.json', 5, 'single-json')]",24377,5,24372
train,shard_0bf9,Dataset/train/unified_aug\shard_0bf9.json,"[('Dataset/train/unified_aug\\shard_0bf9.json', 6, 'single-json')]",3275,6,3269
train,shard_0bfb,Dataset/train/unified_aug\shard_0bfb.json,"[('Dataset/train/unified_aug\\shard_0bfb.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0bfb.pt', 0, 'jsonl(0 lines)')]",13673,0,13673
train,shard_0bfc,Dataset/train/unified_aug\shard_0bfc.json,"[('Dataset/train/unified_aug\\shard_0bfc.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0bfc.pt', 0, 'jsonl(0 lines)')]",9665,0,9665
train,shard_0c17,Dataset/train/unified_aug\shard_0c17.json,"[('Dataset/train/unified_aug\\shard_0c17.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0c17.pt', 0, 'jsonl(0 lines)')]",13057,0,13057
train,shard_0c31,Dataset/train/unified_aug\shard_0c31.json,"[('Dataset/train/unified_aug\\shard_0c31.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0c31.pt', 0, 'jsonl(0 lines)')]",6952,0,6952
train,shard_0c41,Dataset/train/unified_aug\shard_0c41.json,"[('Dataset/train/unified_aug\\shard_0c41.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0c41.pt', 0, 'jsonl(0 lines)')]",4847,0,4847
train,shard_0c52,Dataset/train/unified_aug\shard_0c52.json,"[('Dataset/train/unified_aug\\shard_0c52.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0c52.pt', 0, 'jsonl(0 lines)')]",3674,0,3674
train,shard_0c5b,Dataset/train/unified_aug\shard_0c5b.json,"[('Dataset/train/unified_aug\\shard_0c5b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0c5b.pt', 0, 'jsonl(0 lines)')]",8230,0,8230
train,shard_0c79,Dataset/train/unified_aug\shard_0c79.json,"[('Dataset/train/unified_aug\\shard_0c79.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0c79.pt', 0, 'jsonl(0 lines)')]",1892,0,1892
train,shard_0cb1,Dataset/train/unified_aug\shard_0cb1.json,"[('Dataset/train/unified_aug\\shard_0cb1.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0cb1.pt', 0, 'jsonl(0 lines)')]",298,0,298
train,shard_0cb4,Dataset/train/unified_aug\shard_0cb4.json,"[('Dataset/train/unified_aug\\shard_0cb4.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0cb4.pt', 0, 'jsonl(0 lines)')]",7372,0,7372
train,shard_0cdf,Dataset/train/unified_aug\shard_0cdf.json,"[('Dataset/train/unified_aug\\shard_0cdf.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0cdf.pt', 0, 'jsonl(0 lines)')]",6435,0,6435
train,shard_0cf1,Dataset/train/unified_aug\shard_0cf1.json,"[('Dataset/train/unified_aug\\shard_0cf1.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0cf1.pt', 0, 'jsonl(0 lines)')]",1824,0,1824
train,shard_0d01,Dataset/train/unified_aug\shard_0d01.json,"[('Dataset/train/unified_aug\\shard_0d01.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0d01.pt', 0, 'jsonl(0 lines)')]",602,0,602
train,shard_0d07,Dataset/train/unified_aug\shard_0d07.json,"[('Dataset/train/unified_aug\\shard_0d07.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0d07.pt', 0, 'jsonl(0 lines)')]",1760,0,1760
train,shard_0d0e,Dataset/train/unified_aug\shard_0d0e.json,"[('Dataset/train/unified_aug\\shard_0d0e.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0d0e.pt', 0, 'jsonl(0 lines)')]",8860,0,8860
train,shard_0d62,Dataset/train/unified_aug\shard_0d62.json,"[('Dataset/train/unified_aug\\shard_0d62.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0d62.pt', 0, 'jsonl(0 lines)')]",1617,0,1617
train,shard_0d79,Dataset/train/unified_aug\shard_0d79.json,"[('Dataset/train/unified_aug\\shard_0d79.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0d79.pt', 0, 'jsonl(0 lines)')]",6938,0,6938
train,shard_0d9a,Dataset/train/unified_aug\shard_0d9a.json,"[('Dataset/train/unified_aug\\shard_0d9a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0d9a.pt', 0, 'jsonl(0 lines)')]",11309,0,11309
train,shard_0da8,Dataset/train/unified_aug\shard_0da8.json,"[('Dataset/train/unified_aug\\shard_0da8.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0da8.pt', 0, 'jsonl(0 lines)')]",4211,0,4211
train,shard_0da9,Dataset/train/unified_aug\shard_0da9.json,"[('Dataset/train/unified_aug\\shard_0da9.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0da9.pt', 0, 'jsonl(0 lines)')]",1692,0,1692
train,shard_0dbd,Dataset/train/unified_aug\shard_0dbd.json,"[('Dataset/train/unified_aug\\shard_0dbd.json', 21, 'single-json')]",3989,21,3968
train,shard_0ddc,Dataset/train/unified_aug\shard_0ddc.json,"[('Dataset/train/unified_aug\\shard_0ddc.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0ddc.pt', 0, 'jsonl(0 lines)')]",10824,0,10824
train,shard_0df4,Dataset/train/unified_aug\shard_0df4.json,"[('Dataset/train/unified_aug\\shard_0df4.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0df4.pt', 0, 'jsonl(0 lines)')]",316,0,316
train,shard_0df5,Dataset/train/unified_aug\shard_0df5.json,"[('Dataset/train/unified_aug\\shard_0df5.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0df5.pt', 0, 'jsonl(0 lines)')]",2650,0,2650
train,shard_0e03,Dataset/train/unified_aug\shard_0e03.json,"[('Dataset/train/unified_aug\\shard_0e03.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0e03.pt', 0, 'jsonl(0 lines)')]",720,0,720
train,shard_0e5c,Dataset/train/unified_aug\shard_0e5c.json,"[('Dataset/train/unified_aug\\shard_0e5c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0e5c.pt', 0, 'jsonl(0 lines)')]",6744,0,6744
train,shard_0e62,Dataset/train/unified_aug\shard_0e62.json,"[('Dataset/train/unified_aug\\shard_0e62.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0e62.pt', 0, 'jsonl(0 lines)')]",3564,0,3564
train,shard_0e9a,Dataset/train/unified_aug\shard_0e9a.json,"[('Dataset/train/unified_aug\\shard_0e9a.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0e9a.pt', 0, 'jsonl(0 lines)')]",9227,0,9227
train,shard_0ea1,Dataset/train/unified_aug\shard_0ea1.json,"[('Dataset/train/unified_aug\\shard_0ea1.json', 8, 'single-json')]",1991,8,1983
train,shard_0eb0,Dataset/train/unified_aug\shard_0eb0.json,"[('Dataset/train/unified_aug\\shard_0eb0.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0eb0.pt', 0, 'jsonl(0 lines)')]",5467,0,5467
train,shard_0ed2,Dataset/train/unified_aug\shard_0ed2.json,"[('Dataset/train/unified_aug\\shard_0ed2.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0ed2.pt', 0, 'jsonl(0 lines)')]",408,0,408
train,shard_0ef1,Dataset/train/unified_aug\shard_0ef1.json,"[('Dataset/train/unified_aug\\shard_0ef1.json', 4, 'single-json')]",14596,4,14592
train,shard_0efd,Dataset/train/unified_aug\shard_0efd.json,"[('Dataset/train/unified_aug\\shard_0efd.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0efd.pt', 0, 'jsonl(0 lines)')]",13915,0,13915
train,shard_0f12,Dataset/train/unified_aug\shard_0f12.json,"[('Dataset/train/unified_aug\\shard_0f12.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f12.pt', 0, 'jsonl(0 lines)')]",6674,0,6674
train,shard_0f22,Dataset/train/unified_aug\shard_0f22.json,"[('Dataset/train/unified_aug\\shard_0f22.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f22.pt', 0, 'jsonl(0 lines)')]",420,0,420
train,shard_0f2a,Dataset/train/unified_aug\shard_0f2a.json,"[('Dataset/train/unified_aug\\shard_0f2a.json', 4, 'single-json')]",13392,4,13388
train,shard_0f2f,Dataset/train/unified_aug\shard_0f2f.json,"[('Dataset/train/unified_aug\\shard_0f2f.json', 384, 'single-json')]",3599,384,3215
train,shard_0f4f,Dataset/train/unified_aug\shard_0f4f.json,"[('Dataset/train/unified_aug\\shard_0f4f.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f4f.pt', 0, 'jsonl(0 lines)')]",734,0,734
train,shard_0f6c,Dataset/train/unified_aug\shard_0f6c.json,"[('Dataset/train/unified_aug\\shard_0f6c.json', 2, 'single-json')]",753,2,751
train,shard_0f6f,Dataset/train/unified_aug\shard_0f6f.json,"[('Dataset/train/unified_aug\\shard_0f6f.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f6f.pt', 0, 'jsonl(0 lines)')]",11351,0,11351
train,shard_0f7f,Dataset/train/unified_aug\shard_0f7f.json,"[('Dataset/train/unified_aug\\shard_0f7f.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f7f.pt', 0, 'jsonl(0 lines)')]",770,0,770
train,shard_0f8c,Dataset/train/unified_aug\shard_0f8c.json,"[('Dataset/train/unified_aug\\shard_0f8c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f8c.pt', 0, 'jsonl(0 lines)')]",1109,0,1109
train,shard_0f95,Dataset/train/unified_aug\shard_0f95.json,"[('Dataset/train/unified_aug\\shard_0f95.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0f95.pt', 0, 'jsonl(0 lines)')]",2597,0,2597
train,shard_0fa3,Dataset/train/unified_aug\shard_0fa3.json,"[('Dataset/train/unified_aug\\shard_0fa3.json', 2, 'single-json')]",5593,2,5591
train,shard_0fb2,Dataset/train/unified_aug\shard_0fb2.json,"[('Dataset/train/unified_aug\\shard_0fb2.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0fb2.pt', 0, 'jsonl(0 lines)')]",7122,0,7122
train,shard_0fc2,Dataset/train/unified_aug\shard_0fc2.json,"[('Dataset/train/unified_aug\\shard_0fc2.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0fc2.pt', 0, 'jsonl(0 lines)')]",2667,0,2667
train,shard_0ff8,Dataset/train/unified_aug\shard_0ff8.json,"[('Dataset/train/unified_aug\\shard_0ff8.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_0ff8.pt', 0, 'jsonl(0 lines)')]",18557,0,18557
train,shard_1007,Dataset/train/unified_aug\shard_1007.json,"[('Dataset/train/unified_aug\\shard_1007.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1007.pt', 0, 'jsonl(0 lines)')]",7324,0,7324
train,shard_1022,Dataset/train/unified_aug\shard_1022.json,"[('Dataset/train/unified_aug\\shard_1022.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1022.pt', 0, 'jsonl(0 lines)')]",1606,0,1606
train,shard_102c,Dataset/train/unified_aug\shard_102c.json,"[('Dataset/train/unified_aug\\shard_102c.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_102c.pt', 0, 'jsonl(0 lines)')]",1266,0,1266
train,shard_103b,Dataset/train/unified_aug\shard_103b.json,"[('Dataset/train/unified_aug\\shard_103b.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_103b.pt', 0, 'jsonl(0 lines)')]",5123,0,5123
train,shard_104c,Dataset/train/unified_aug\shard_104c.json,"[('Dataset/train/unified_aug\\shard_104c.json', 6, 'single-json')]",17759,6,17753
train,shard_1051,Dataset/train/unified_aug\shard_1051.json,"[('Dataset/train/unified_aug\\shard_1051.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1051.pt', 0, 'jsonl(0 lines)')]",26836,0,26836
train,shard_1061,Dataset/train/unified_aug\shard_1061.json,"[('Dataset/train/unified_aug\\shard_1061.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1061.pt', 0, 'jsonl(0 lines)')]",10803,0,10803
train,shard_1065,Dataset/train/unified_aug\shard_1065.json,"[('Dataset/train/unified_aug\\shard_1065.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1065.pt', 0, 'jsonl(0 lines)')]",907,0,907
train,shard_1068,Dataset/train/unified_aug\shard_1068.json,"[('Dataset/train/unified_aug\\shard_1068.json', 22, 'single-json')]",13566,22,13544
train,shard_1078,Dataset/train/unified_aug\shard_1078.json,"[('Dataset/train/unified_aug\\shard_1078.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1078.pt', 0, 'jsonl(0 lines)')]",2571,0,2571
train,shard_10b3,Dataset/train/unified_aug\shard_10b3.json,"[('Dataset/train/unified_aug\\shard_10b3.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_10b3.pt', 0, 'jsonl(0 lines)')]",11517,0,11517
train,shard_10ee,Dataset/train/unified_aug\shard_10ee.json,"[('Dataset/train/unified_aug\\shard_10ee.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_10ee.pt', 0, 'jsonl(0 lines)')]",1081,0,1081
train,shard_10ef,Dataset/train/unified_aug\shard_10ef.json,"[('Dataset/train/unified_aug\\shard_10ef.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_10ef.pt', 0, 'jsonl(0 lines)')]",948,0,948
train,shard_1127,Dataset/train/unified_aug\shard_1127.json,"[('Dataset/train/unified_aug\\shard_1127.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1127.pt', 0, 'jsonl(0 lines)')]",4956,0,4956
train,shard_112e,Dataset/train/unified_aug\shard_112e.json,"[('Dataset/train/unified_aug\\shard_112e.json', 2, 'single-json')]",16530,2,16528
train,shard_1137,Dataset/train/unified_aug\shard_1137.json,"[('Dataset/train/unified_aug\\shard_1137.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1137.pt', 0, 'jsonl(0 lines)')]",9840,0,9840
train,shard_114c,Dataset/train/unified_aug\shard_114c.json,"[('Dataset/train/unified_aug\\shard_114c.json', 22, 'single-json')]",13761,22,13739
train,shard_1150,Dataset/train/unified_aug\shard_1150.json,"[('Dataset/train/unified_aug\\shard_1150.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1150.pt', 0, 'jsonl(0 lines)')]",1171,0,1171
train,shard_1155,Dataset/train/unified_aug\shard_1155.json,"[('Dataset/train/unified_aug\\shard_1155.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1155.pt', 0, 'jsonl(0 lines)')]",8777,0,8777
train,shard_116e,Dataset/train/unified_aug\shard_116e.json,"[('Dataset/train/unified_aug\\shard_116e.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_116e.pt', 0, 'jsonl(0 lines)')]",45126,0,45126
train,shard_11a8,Dataset/train/unified_aug\shard_11a8.json,"[('Dataset/train/unified_aug\\shard_11a8.json', 41, 'single-json')]",13753,41,13712
train,shard_11b4,Dataset/train/unified_aug\shard_11b4.json,"[('Dataset/train/unified_aug\\shard_11b4.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_11b4.pt', 0, 'jsonl(0 lines)')]",2168,0,2168
train,shard_11c4,Dataset/train/unified_aug\shard_11c4.json,"[('Dataset/train/unified_aug\\shard_11c4.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_11c4.pt', 0, 'jsonl(0 lines)')]",6550,0,6550
train,shard_11ca,Dataset/train/unified_aug\shard_11ca.json,"[('Dataset/train/unified_aug\\shard_11ca.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_11ca.pt', 0, 'jsonl(0 lines)')]",1905,0,1905
train,shard_11ed,Dataset/train/unified_aug\shard_11ed.json,"[('Dataset/train/unified_aug\\shard_11ed.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_11ed.pt', 0, 'jsonl(0 lines)')]",1087,0,1087
train,shard_11f3,Dataset/train/unified_aug\shard_11f3.json,"[('Dataset/train/unified_aug\\shard_11f3.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_11f3.pt', 0, 'jsonl(0 lines)')]",2355,0,2355
train,shard_1217,Dataset/train/unified_aug\shard_1217.json,"[('Dataset/train/unified_aug\\shard_1217.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1217.pt', 0, 'jsonl(0 lines)')]",984,0,984
train,shard_1247,Dataset/train/unified_aug\shard_1247.json,"[('Dataset/train/unified_aug\\shard_1247.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_1247.pt', 0, 'jsonl(0 lines)')]",9532,0,9532
train,shard_124d,Dataset/train/unified_aug\shard_124d.json,"[('Dataset/train/unified_aug\\shard_124d.json', 2, 'single-json')]",6061,2,6059
train,shard_124e,Dataset/train/unified_aug\shard_124e.json,"[('Dataset/train/unified_aug\\shard_124e.json', 0, 'single-json'), ('Dataset/train/unified_aug\\shard_124e.pt', 0, 'jsonl(0 lines)')]",5676,0,5676
